user_name,score,content
Juwita,5,e-wallet paling berguna yg aku gunakan
Benot Benot,2,gak bisa top up ff sudah top up banyak tapi sudah gak bisa
Tile Grunge,5,mantap
Zuidah Idah,5,sangat membantu
Chika Chika,5,keren
Rania lestari Lestari,5,bagus mantap ada danaintstan cocok buat kebutuhan mendadak
Dasep Maulana,2,"dana Adain fitur trans jakarta dong kaya gopay, please lah dana oh dana"
Syaif Muttaqin,3,tolong kenapa akun dana saya tidak bisa dibuka/digunakan padahal nomornya aktif
Fidelis Thalar,5,saya mau dana istan belum jga ada di apk saya sudah banyak melakukan pembayaran dengan dana. tolong di sediakan dana instannya
Bang Rusli Sm,5,sangat mendukung
Raska rkh Rkh,5,bagus
Sugeng Suyitno,5,mantap jiwa
Silvi Alviani,5,"sangat membantu,mempermudah proses transaksi"
Syifaaa,5,cakep
Ari marko,5,dana terbaik cuma kasih bonus kalo saya banyak transaksi di dana
irfan rose,5,aplikasi dana sangat membantu keuangan
Fitri Pit,4,wah aku suka tapi kok suka lelet ya jadi aku kurang suka
Oleng channel,5,dacil gak muncul
Wahyu baskara Baskara,5,dana cukup membantu saya dalam bertransaksi
Genst Suhanda,5,sangat cocok untuk kepentingan sesama
As'ad Afif dly,2,bagai mana saya bisa login ke dana saya bos udh masukkan kode sama verifikasi wajah masukkan kode otp tapi nomornya sudah tidak aktif mohon dibantu rumit kali sekarang klw udh kayak gni pun yg mau dihubungi ntah siapa
KA SHI KI NO,4,sangat memuas kan
Muhammad Ilham,5,memuaskan
SUPARLAN,5,dana makin hebat
Fitriawan,3,selalu lelet pitur nggak bisa kebuka
Fathiyyaah Zahwa,5,bagus
Azka Rama,5,sangat bagus
Angelia Jacob,5,bagus
Dina Fida,5,ok
fahrurrozi56 Fahrurrozi,5,sangat bagus
I97OIIO34 Muhamad Arviansyah Rohmana,4,"Secara keseluruhan aplikasinya bagus fiturnya komplit. tapi kelemahannya adalah ketika sudah ganti ke nomer yang baru, nomor lama yang sudah tidak aktif masih bisa menerima transfer uang masuk. jadi uangnya mengendap diakun mati."
Ayi Sopandi,5,Dompet.Dana sangat membantu sekali
Eman Nuel,1,"anjir uang gue hilang 200k di dana bisnis Dana Cok, gue ingat bgt didana bisnis gue ada 2,1juta terus gue cek tinggal 1,9jt ini gimana min, gue kecewa bgt sih sumpah"
Tri Putra03,5,sangat baik
Hanif Hanif,4,Fitur dana cicil nya susah di ACC pengajuan nya
Putra Peratama,5,sangat baik sekali
Mansye Dequeljoe,5,baik sekali
bacot sempak,1,"tolong lah masa uang sering kepotong gak jelas tiba2 tanpa persetujuan yang punya kan kocak ,tiba2 kepotong google emang haram apk ini"
Azat Sudrazat,5,apk dan aman dan sangat terpercaya
Hen Alpin,1,transaksi di dana bisni ada riwayat masuk tapi di saldo gak ada
Tohari Hari,1,kalo pakek data koneksi terputus kalo pakek wifi normal.ini gimana sih tolong .di jelaskan masak aku mau tranfer enggak bisa kalo pas kluar mau tranfer pakek koneksi data jaringan buruk kalo pakek wifi normal ..
Tursinah Baru,4,bagus sekali
Mustakim,5,dana sangat bagus tapi saya lupa pin saya hm😭
Maulidia Yulistiani,5,suka banget sama apk ini
Wahyu Diono,5,"berguna sekali,untuk penyimpanan uang"
Jank Satriani,5,Good Application 👍.
Rangga Doang,2,saya sudah bayar dana cicil saya sebelum waktunya eh pas mau pake lagi tidak bisa. apl gak jelas
Bima Putra,4,👌
Jaga Najwa,5,boleh juga
Vania 567,5,sangat bermanfaat
Nining Widianingsih,5,bagush
nurrohman oman,1,"saldo bisnis tiba tiba berkurang, enggak bener ini"
Samsia Shia,5,ok
Leo Essan,5,👌
Circle One piece,1,"admin nya ngak berguna ,saya kena penipuan Rp.700.000 mau lapor kemana ,ke robot admin ngak jelas ,adminnya ngak usah di gaji .pesan buat DEVELOPER."
Septiyani wiwin Winarsih,3,"sebelumnya apk ini bagus tapi kenapa sekarang harus update ke dana premium segala, giliran udah diupdate tetep gabisa. saldonya mau dipake itu pdahal"
Dedi yanto,5,mantap
Sony Fajar,5,good
Pempek Royal Cikupa,5,sangat puas
Samrotul Fitriyah,5,bagus
Sitii Murnii,5,SUKAAA BNGETTTTT
Adventus Christian,1,woi saldo jualan gw ilang di dana BISNIS. tolong gimana ini wah KUSUT
Zainuddin Nasution,5,sangat baik
Irdiawansyah Tri Ardiana,5,Terima Kasih banyak
Mamat B,5,gaada blum mempelajari
Beny Ferido,5,"dana cicil saya gak bisa digunakan padahal ada limit nya, dan biasanya bisa dipakai tapi sekarang gak bisa"
Bagas Fahri,5,siip
Ilham Illank,5,sangat bgus👍
Harry Puryanto,4,bagus transaksi lebih mudah
Niatul Sofia,1,"Gue di luar negri kagak punya e-ktp gue daftar pake paspor cooming soon mulu,lelet apk g guna"
Muhamad Wafi,5,bagus
arkham 2020,5,keren abisss sangat membantu
Rianto manalu,1,"isi pulsa barusan. pulsa tidak terisi, saldo berkurang.dana sialan"
radit TV,5,aman
Fery adi saputro,5,membantu sekali
Misji Suharwan,5,admin nya jangan banyak banyak kami butuh itu
Tarisa Yuniar,1,kecewa bangett sama apk dana skrng.tiba² hilang sendiri saldo padahal sy tidak melakukan transaksi TPI kebayar sendiri!!! padahal susah premium tolong dibenarkan lagi!!! krna banyak yang berfikir apk ini tipuan
VOBY TENNESSINE (VOBY ANGEL),3,ads much
Marko Purba,5,ok
Bilal Rizfaxi,2,bgus sangat menarik
Dara suci Rahmadani,2,uang saya hilang banyak di dalam aplikasi
Sumardi Driver,5,sangat membantu
Sound Kemrecek,2,aplikasi sering kluar sendiri telek
Yuhani,5,Kenapa dana cicilnya ga bisa di pakai 🤔
Javino Rijandi,5,oke
Muhtar Riezal,1,"jaringan bagus, tapi selalu gagal login dengan keterangan jaringan bermasalah"
Slamet Mame,4,kalau bisa transfer ke bank lain gratis 👍
Ed Ga,5,ok baik
Rivan Willy,1,dana bngst tiba tiba nyedot sendiri saldo nya
Jajat Sudrajat,5,mantap
Iwan Ferry,5,👍👍👍
wahyu iskandar,5,sangat puas
Bagas Saputra,5,bagus
Faizah Husna,1,dana kenapa eror gini gabisa login
Angga101 Anggaopik,5,bagus
Supri adi,5,ok mantap
RIAN SAPUTRA,5,sangat baik
Maekhel Padanun,1,"ini aplikasi pengeluran baru 20 rb lebih udah limit aja gimana sih ,ngantuk ni aplikasi"
Fitri Kemfit,5,good
Maulidin Hanafiah,5,keren
Patimah Gevira,5,puas banget
Amat gacor,5,sangat membantu
Fitri Diani,5,sangat membantu
Riski Riski,5,dana cukup bagus enk klo isi plsa
Cartasaiya1122 Saiya,5,seru
Nas rudin,5,"sangat membantu untuk transfer,mudah digunakan tidak ada biaya admin,terima kasih Dana Dompet Digital"
Nendi Nendi,5,bagus
Ibra Baim,2,"makin kesini, makin seperti pinjol dan mengecewakan"
Dadangdadang raisa Dadang,1,sala kirim saldo
Rizhal Jainul99,5,ok
Mahendra Alansyah,1,"ada yg mengaitkan akunku tanpa persetujuan ku duit ilang ga bisa kembali udah memberikan lampiran tidak bisa dikembalikan uangnya . uninstall ga aman nyimpen disini , transaksi disini berbahaya duit bisa hilang tak kembali"
Fahri anugrah Gautama,5,menyimpan uang di DANA sangat mudah membeli sesuatu produk dimana mana
Nayeon Twice,5,Reward kecil banget dan banyak iklan
Al Hadi Rudy,5,Alhamdulillah
Ridwan127,5,bagus
Muhammad Abdul Hafiz,5,membuat transaksi lebih mudah dan tanfa biaya
Muhammad musa Supriyanto,2,"apk dana saya tidak bisa transfer uang sama sekali,, sudah sekitar satu bulan tolong bantu solusi nya🙏🙏"
Ade Choi,4,"DANA the best ,lope lope"
Agus Aldiansyah,5,sangat membantu
Akun parihanuanyar,5,Kasih dana cicil dong
Rizki Ekas,1,bagus si selalu aman naro uwang tapi selalu bayar aplikasi tiba tiba sempe uwang gue habis tiba tiba
sukirno mrgaok,5,aplikasinya bagus bnar ni bisa mmbantu untuk semuanya..
Syarifayus sholihah,4,sekarang isi saldo aja ada admin nya ya
Felisha Aquena,5,sangat² bagus fitur²nya lengkap rekomended banget.
Dede Tufii,5,bagus
Mbendoll Wkp,5,Transaksi lebih mudah
Kurniati Pinky,5,aplikasi serba bisa
Herman,5,sangat mudah dan praktis
Casmadi Marpaung,5,ok
warman man,5,untuk versi yg lawas
Iwan Siu,2,"aplikasi nya kurang baik, saya invest emas harganya naik tapi uang saya berkurang"
Muhammad Aliffah,4,"minta tolong suara notifikasinya di ganti, ngagetin banget, saya masih tidur kok kaget, ternyata notif dana"
rani Mardiawati,5,lebih mudah lebih cepat
Hengki Deswandi,5,kenapa di aplikasi saya tidak ada dana cicil ya??? dan sering eror gitu
Aqilla Ayu,5,kenapa fitur dana cicil nya tidak bisa di gunakan lagi padahal sudah di lunasi sebelum nya
Wati tarman,1,kenapa tidak bisa di instal
Steven Zhow,5,bagus
Dani Tosan,5,sangat membantu...
Steven Bakti,4,sangat bagus sekali dan aman di gunakan selama ini
Wali JawaBali,5,"makasih Bosku atas fasilitas dana cicil nya, sukses selalu"
Marthen Luter,1,bintang 1.. uang kepotong tanpa alasannya.. balikin uang ku 150.000 dana emng miskin yahh
United Manchunian,1,Gk bisa masuk. Padahal duitnya ada di sana. Gimana pertanggungjawabannya ini?
Heri Yanto,2,saya ingin ada investasi perak digital
danica uno,5,Terima Kasih atas perhatian dan respon cepat nya
Kry Oy3,4,mantap
Annn,1,"pengaktifan dana cicil selalu ditolak, sudah melakukan transaksi secara terus menerus dan tidak melakukan kredit dan pinjaman dimanapun tapi tetap saja ditolak apalah"
bertus Long,5,sangat keren
wawan aja,4,lumayan juga dana ini bagusnya. cuma kurang sy belum punyak ktp
Siprianus,5,cukup bagus menggunakan aplikasi ini tapi sayangnya akhir2 ini sering kurang baik. pas mau byr Qris pakai Dana buka aplikasi bisa tapi pas mau byr tiba2 keluar sendiri. tolong di maksimalkan
Fajri Satriadi,5,gacor
Muh Yusuf,5,bagus
Wahyu Ayu,4,bagus cepat dan mudah
Wawan Irawan,5,tolong kasih dana cicil
Mbak Kunasi,5,jos
David Farzana,1,gw top up 15k g kekirim yang nya males banget jdi nya udh 2 hari g kekirim
Hidayatul Fikri,5,ok
Abdul Fattah,5,bagus banget cepat mengirim
Adam Damini,5,terima kasih. saya sudah percayakan pada Aplikasi DANA untuk menyimpan uang.
Nadira Dwiyanti,5,baik cepat sangat membantu
Aldi Aldi,1,dana ini sangat jelk
Sunirah ahmad yunus,5,nice
ibnu malik,1,kenapa ga muncul2 DANA INSTAN dan DANA CICIL
widya widyaeviana,5,"dana..cepat,mudah.."
hasna wati,5,mantap
siska maudy,5,aplikasi sangat bermanfaat
Nike Blt,5,ok
Wahib Zainul R 027,2,saya sangat puas dengan dana premium
Aa Dendi,5,e-wallet yg teraPercata
Doni Doni,5,Dana semangking Didepan
Wonni Prasetyo,5,uang saya hilang trus di dana ini di kasi makan naga2 trus
Hamizan Uays Arsy,1,pas saya top up tapi gak masuk dmnya
Daud Zakharias Nenobahan,5,terbaik
Jovan Jojo,5,bagus
Reza Muhammad Reza n parid,5,sangat bagus 👍👍👍👍
Saeful Arief,5,"makin lengkap , sekarang udah ada notif jumlah uang masuk,mohon volumenya ditambah, terlalu kecil,apalagi di pinggir jalan yg rame, Hampir tak terdengar"
Farel Farelgendeng,1,tidak bisa masuk ke dalam dana
triyo rino,5,best for you
Lentera Lentera,5,bgs santuy
Mei Purwanti,5,bagus
Trias Aulia,1,"saya kecewa terhadap apk ini, saya stiap bulan saldo saya terpotong tba"" untuk membyar tagihan yg saya tidak tau!"
Sunarti,5,sngat bagus dan sangat membantu kami
agung pratama,5,saya kasih 5
kevin okeee,5,sangat baik
Ardan Ardan,5,bagusssss🔥🔥🔥🔥🔥🔥
Yudi Squat,4,Ah Malas Dana cicil gak Muncul
Jusan Askel,5,sangat bagus muda cpat.
Adrean,1,🥰
w ronaldo,1,"tidak bisa akses,kendala pemeliharaan,g selesai selesai"
Alvira Aisyah,5,buat jajan ajah sich
Risabela Bela123,5,mantaf
Kana Kana,5,"sangat membantu, sukses"
Amat Hsu,4,biyaya trasfer terlalu mahal
Ahmad Athaya,5,Alhamdulillah aplikasi dana memang oke
Apin Sobirin,5,kenapa saldo dana saya tiba kurang untuk bayar aplikasi tiktokk
Azar Wahid,4,dana sangat memuaskan
Imran Abdul Kadir,5,terbaik
Muhammad Rifky,5,mntap
Ahmadriady Syauqi,5,mantaf
Ismail Hambada,5,aman dan cepat
Minarsy Yusuf Gani 888,5,siiip
Opik 123,2,tolong perbaiki lagi karena sering mengalami koneksi terputus padahal jaringan bagus
ANAMAULIDYA HASANAH,5,ok bangett
Sokib Adit,4,ok baik
Hardi Miya,1,maaf alikasi DANA memotong saldo saya tanpa ada komfirmasi dari pengguna
Jeff Riy,5,kn tl jaringan bermasalah mlu mmk padahal jaringan gw bagus. aneh emg ni apk
ahmad aji saputra,1,gk bisa masuk
novi indah chyni,1,"BANYAK HACKER NYA BJIR, GAMPANG KE HACK GA REKOMEN WUU"
Nabila Nurkholipah,5,yuk kita download
Jais Isco,5,emang berguna bangat siiih terimakasih dana
8B-7- Arthur felix irawan,1,dana saya di blokir di 1 perangkat saja
Bagus Olk,5,tolong bos ku untuk filtur dana cicil kok blom bisa di gunakan bos kuu tolong di ACC bos ku proses verifikasi dana cicil nya bossss
Arpipa Arpipa,5,bagus
Muhamad nur hasan Hasan,5,makasih apk sangat membantu
Marsya Soliatun,5,Senang menguna kan dana
Andhika Swara,5,bagus
Akbar Bar,5,bagus
wanz wanz,5,mending jangan didonlot dah ni apk klo gamau saldo ilang😂
Leo Sepko,5,bagus👍
Akmal Sukafixie,3,"kalo mau ngirim pake qris harus ke dana premium,aku mau rosting di app ini"
Zul Karnaen,5,sangat terjamin dan terpercaya
Mahesa Pratama,5,okey
Ikwan Irfan,5,baik
Mas Arifin,1,HAL YANG TIDAK SUKA PAKE DANA GW TOP UP DANA 500RIBU GA MASUKKK
Ilham Firmansyah,1,sudah saya dm kenapa belum di bales saya akan tetap kasih bintang 1
Surya Filter,5,ingin menampilkan dana cic
Juhi Juhi,5,mantap
Nendi Nendihungkul,5,enak banget punya aplikasi dana
Sari,5,mudah digunakan
Muhamad Rohim,1,aplikasi ga bermutu....susah login padahal saldo saya ada 1juta lebih tapi tidak bisa di perbaiki atau di tolong customer servis..sakit hati saya
TATAP Sri Maya 21,5,jaring biki masukkan uang DANA dompet digital
Maman Rismanto,4,knapa aplikasi dana saya gak ada dana cicil..pdahal udah lama pake aplikasi dana.
flora lestari,5,cepat tanggap
Jaya Ponsel,5,oke
Andy Poluan (APOL),1,woyyyy niat bikin app nya gak sihhh. kok gak bisa pake buat transaksi
Achmad Djamaluddin,5,bagus
Wahyu nurul,4,menyenangkan mudah
Wardana Wardana,3,bagus karna q msh pertama kali
Raden Ettet,5,"bagus,aman,dan bisa di percaya"
Agung Mendali,5,ok
Dion purba Purba,5,layanan cepat
Irhamna,4,"baru pakai nih,smoga istiqamah"
Kariadi 45,5,bagus dan sangat bague
Miftakhul Roifah,1,"di saat proses transaksi malah ke browser , mana lama lagi, klo gk bisa mending gk usah bikin apk, bikin susah bnyak orang aj"
Widia Wati,5,ok
Samsung Series,1,"bagi kalian yg belum mengalami kehilangan saldo dana nya,mending ganti dgn apk yg lain deh ,drpd kalian nyesel, saldo saya hilang otomatis ,artinya, fitur keamanan di DANA ,tidak bisa di andalkan.dan saya sudah chat diana tp ...diana tidak bisa membantu gaes...😁🤣🤣"
Aman Jagau,5,terbaik di Indonesia
Septi Nurelisa,1,lama bgtt verifikasi
ABDUL FIRMANSYAH,4,bagus
Syahida,5,bagus mantap
Ariez Joshin,4,gimana ini...setelah update malah eror tidak bisa login
Fadil Vivo627,1,habis topup bukti ada tapi saldo hilang gak aman pakai dana
Ivan Pratama,5,sangat bgus n sngt mmbantu
Aqila Putry,5,jos
Lalu Hilmi,5,keren
Anton Arsono,5,ok
Dimas Oppo,5,jos
Nesya Nesya,1,pengguna lama cuman belum ada dana cicil nya
Glenn Roos,5,"Cepaatttt..semua cepat.,terimaa.,kiriman👍👍👍"
Komang Hendra,5,ok
Saiman,5,oke saya coba
dzakyafkar maulana,5,hilanglan ferivikasi muka saya di dana bisa bg
Agroborneo Kecipir,3,saya ga masuk akun dana saya.kerna kendala kode otp.no saya yg terdaftar di no hilang.jadi ga bisa terima kode otp..saya masih ingat pin saya
anya fadilaarraisi,5,bagus
M Ruslii,5,sangat baik
sonic sonic,2,aneh yang punya orang lain dana instan sama dana cicilnya muncul yang punya saya gak ada aneh pilih2 kaya gitu padahal akun nya udah premium sama make nya juga udah lama trus tiap hari juga transaksi tapi gak muncul2 dana cicil ama dana instanya
Tati Sulartri,3,ok
Tohana Martabak,5,top aplikasi nya
Roni Baron,2,"pelayanan nya kurang gangguan terus,d cek nya ngebleng terus saya kecewa bulan kemaren saya beli token listrik d dana dengan harga 50rb ga bisa d cek,hangus lah sudah uang saya"
Dikta Syahputra,5,jos
baly cell,2,Jangan nyimpen uang disini beresiko. Adminnya hanya chat bot saja bingung komplain kemana coba
Dedy hardiansyah,1,"develover kenapa dana cicil di akun saya tidak muncul,kecewa bngt,tolong perbaiki lg,nanti saya kasih bintang 5"
Adri,5,saya mau Hapus nomor dana saya agar tidak terkait
Yena Silvia,5,sangat bangus transaksi cepat
KCH.,1,saldo saya hilang 895.000 setelah ada transaksi yg saya tidak kenal sebanyak 2.000.000 . tolong kembalikan dana saya!!!!
Wildan Abhiansyah,5,terimakasih kasih dana saya mendukung dengan adanya apl ini
Reni Mulyaningsih,2,"biasa nya kirim ke rekening ngk pake admin ,skrng pake admin 🥲"
Marni Sofyan,5,gmna ya cara benerin supaya dana cicil bisa di pakai lagi
Anwar Hadi,5,good
Khotib Cungkring,5,sangat membantu
Poco M3,5,kerennn
Hendryk Ndryk,5,Simple dan nyaman
Intan Janice Simarmata,1,dana saya kesedot sendiri 150 ribu!!!!
Nur aeni,5,"sangat membantu dalam pengiriman uang,cepat dan praktis"
Iqbal Tarmizi,5,👍👍
Ali Akbar,5,best
Nuraeni Aeni,5,sangat membantu aplikasi dana ini
Vandhunk02 Dhunk,5,bagus
supriyadi azizah,5,saya lupa pin. di aplikasi suruh klik. tapi nggak bisa masuk. bagaimana ini... sesudah itu masih nggak bisa terbuka gimana
Ahmad suhandi Suhandi,5,bagus
Draggon Doktor,5,cukup baik
Davina Olivia,5,sangat membantu sekali
Jomblo bahagia,4,kenapa fitut dana cicil gak muncul padahal pengeluaran dah byak
Dedi Irawan,5,sangat bagus
Suryana Yana,5,baik
putra wijayaggxchgrfhjimvxfsazdci,4,bagus
Nia,5,Okii
Dika Maulana,5,fitur dana cicil tidak muncul padahal sudah sering transaksi jutaan...
Cobe Ko,1,"sudah bertahun-tahun menggunakan aplikasi dana tapi tidak pernah kesempatan menggunakan fitur dana cicil, fitur dana cicil tidak muncul"
Abdul Ghofur,5,kucup memuaskan
Aji Nomoto,1,ga aman duit ilang terus merugikan.
Tuminah Tum,5,ok
Lila New,5,transaksi lancar
Zan Darbello,5,sangat berguna dan bermanfaat bagi saya yang keluar tidak bawa uang cash bisa pakek dana enak
Weda Anggraeni,5,sangat terbantu
Suardi Kasiwiang,5,ok
Riskiy rosmiyantiy,5,👍
Ai Rosyani,5,puas
Agues Keling,5,mantap
Nafis Nafis fathan arosa,1,tidak sesuai aplikasinya sangat jelek saya setiap melakukan topup tidak pernah masuk di dana
NGAWUR CHANEL Dzakir,5,"Padahal aplikasi ini sangat membantu, tpi susah minta upgrad trs, pdhl udh premium yg sblmnya,"
Mulki romi,5,cocok
rosul mdu97,5,Apk ini sangat membantu semoga nular juga rezekinya ya kakak
hacker amatir,5,sangat cocok
Lisno Pusoko,5,the Best laa
Man Dp,5,praktis digunakan
Syamsul Muarif,1,"Tolong mudahkan buat hapus akun dana dan pergantian nomor min, jujur kesusahan apalagi nomor saya mati 🙏"
Irpan D,5,saya baru pertama kali melihat aplikasi ini seperti nya sangat sangat bagus dan bisa dipercaya
Hasanudin Sudin,5,bagus app kasi dana mempermudah hal dalam pembayaran
Agus Sugianto,5,mantap
Sarif Pakaya,5,sejauh ini aman aman aja
JEFRI Shputra,5,oke
Agoy Tea,1,Sering hilang saldo di dana ga jelas
iyoynhone91,5,lumayan membantu
Fingki Fingki Geming,5,ini sangat penting dn mudah
ipah ipah,5,baik
Ari Febriansyah,3,bagaiamana dengan masalah saya masa tidak ada jawaban sama sekali selama setahun
Alek,5,bagus dan cepat
Budi Ono,5,hebat
Evan Adinata Putra,3,tadi soalnya susah di pencet
Angga Ferdian,4,bagus
Suryani,5,mntap
Ariansyah,4,dana cicil nya tidak bisa di aktifkan
Edy Hafiz,5,bagus
Hp Baru,4,mantap
Kendy Kendyror,1,cocok buat yg kesusahan
Fikri Nurdiansyah,5,sangat bagus
Novi Riana,5,GOOD
Feri Fatdeli sujatmiko,1,mana nih saya udah aktif trs menggunankan transaksi di dana dan udh tunggu 1 bulan juga tapi belum ada fitur dana cicil
Suci Murkala,1,krim dana k bank uangx Ngg masuk ke bank cek mutasi juga ng ada dan pihak dana ngga ada prtanggung jawaban pengembalian dana..buruk buruk buruk
Andry Maevekuriawan,3,sangat disayangkan limit dana cicil tidak bisa digunakan karna dana cicil tidak tersedia
Hil Pemulihan,5,bagus
Vian Vivelle,5,sangat baik
Yudi Yudi,5,sangat puas
Ayu Lestari,1,"ini kenapa ya setiap mau bayar tulisan nya eror,tolong banget deh saldo nya aja ada masa iya gabisa di pake buat apa"""
MADE GAMING,5,menghidupkan flitur dana instan
Budi Surya,5,kemudahan melakukan transaksi secara online
Regi Candraputra,5,kenapa fitur dana cicilan saya tidak keluar
Dani Kangcepit,5,sangat berguna dan sangat baik
Septa Adi saputra,5,masak akun udah lama gk ada dana cicil nya parah amat
M Arifin,5,siip
Cyra,5,"Transaksi lancar,aman dan mantap👍"
musa almasih,5,baik
Basyuni,4,mohon hapus data data saya di akun Dana
Nudell 20-20-24,5,sangat terbantu dan uang aku aman adanya apk dana iniii Lo v bangettttt❤️‍🔥❤️‍🔥❤️‍🔥🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰
Ridon Sihaloho,3,saya selalu transaksi pakai aplikasi dana akun sudah lama premium tapi sampai sekarang fitur dana instan tidak muncul juga..setiap kali di tanya pasti jawab nya perbanyak transaksi .tolong dong aplikasi dana jangan selalu beralasan dngan perbanyak transaksi...
Rudi Hartono,5,puas
Sumantri Mantri,5,"mudah ,cepat.aq suka"
Wildan Kurniawan,4,sangat baik
Muhammad Fahrizal,5,belum ada fitur dana instan
Rizky Bima Putra,5,bagus
Tivany Marung,5,sangat baik
Miles Yates,5,aplikasi ini bener gratis
Ilhamyoga Pratama,5,bagus
Herman Eman,4,knpa dana sya ga muncul dana cicilannya sedangan teman saya ada
Marthen sabuna,5,bagus
Ripz rapililham,5,sangat membantu
Noona Red,5,dana buat kirim uang cepet
widias tomo,5,fleksibel dan sangat mudah
Leon Escanedy,5,bagus
Toni 1441,5,sangat membantu
Toni Murphy. P,5,Transaksi yg baik dan Cepat
Dolbenk Shiphe,5,learn bissa
Husnul Malik,5,mantap
Hari Wiyono,5,baik
Riana Meisya,5,mantap
Jeri Tumbuang,5,apknya bagus
Mesi Mita,5,lebih mudah bertransaksi 😍
Elva Azman,5,sangat membantu
Rido Lukumani,5,"bagus untuk penggunaan sehari"""
Hanafi Bengkulu,1,sayah kecewa dengan akun dana sayah setiap mau kirim uang pake qris qris nyah kga muncul
Yone Ole,5,smgat bgus
M Wildan Mubarok,5,saya bersyukur karena walau saya masih kecil tapi orang tua saya memiliki aplikasi ini jadi saya bisa upgrade dana premium
Hil Man,5,ok banget
Weny Hanan,5,bagus
Alfian Azhar,5,ga bisa cetak qris
Rvaaa akunn,1,ga amanah
A Nur,5,transfer cepat dan aman 👍
Danang Music,5,ok
Andi “Andialexi” Alexi,5,blm bisa aktif dana cicil
maulana arifin,5,mantap
Haji Idris,5,ok
Anand 1 LN 4,5,sangat terbantu
Kata Nuha,1,"transaksi ribet. gagal terus berulang ulang. mau TF 10jt aja 2 hari ngga kelar"""
Chodizah Pku,5,sangat puas
Sadli Jr,5,sangat cocok digunakan untuk melakukan transaksi
Ladesta Br. Sihite,5,oke
tenda custom,5,mantap
satrio pratama,1,"bener bener apk sampah, saat proses verifikasi daftar kota/kabupaten malah ga lengkap hadeuh"
Patrisia Sihura,5,Sangat baik 😍😍
Azmar Pgri,5,bagus dana ATM dana bagus
Sarahpia Tambunan,2,"dana bisa tiba tiba hilang saldo pas kita tanya katanya uang tidak bisa balik lagi, karena transanksi sudah berhasil, jadi kurang bertanggung jawab"
Leo Fernando,5,"apk gj saldo gw ilang 61k, perbaikilah jangan kek gitu"
joel gavriel latuheru,5,sangat membantu
Mekeh Eh,2,qr dana bisnis gak muncul dan sudah melewati batas waktu yang ditentukan
Yorna Sri Juaidah,5,sangat baik
Agil Pakaya,1,akun udah prempium tapi fitur dana cicil ngak ada. pdahal udah banyak kali transaksi juga.. jadi aku kasih Bintang 1.
Akhmad Riski,2,kenapa akun saya tdk ada dana cicilnya
Mamang Aseppp,4,baik
Daud Nst,5,"sampahhhhh, cuihhhh"
Azanu Fazri,5,sangat membantu dan memudahkan memuaskan
Enchue Kachue,5,okeee
Suhendrik adinata,5,kenapa punya saya ngak ad dana cicil
Obod Asmara Djati,5,sangat membantu pokoke nya
Sahrul Bahri,5,lancar
bambang eko,4,dana memang bank digital yang bagus membantu transfer cepat
firman uviel'z studio Firman Charlie Esteh,5,mantap👍
Laluakhyar Rasidi,5,koq sekarang susah di pembayaran
Rafa ArelzaPrasetia,5,okee mntp
Padli Ferri,5,cepat tepat
Okta Via,5,terbaik
Junias Jonas tarigan,5,mantap
pirdan wali,5,mantap
Haadi Jo,5,Mantap Bosku
Mika Mika nafiri,5,"enak punya dana,bisa belanja sepuasnya"
Samsudin alwi,3,bagus
3nwooyy __,1,kenapa kode otp ga pernah masuk si ke emaild dari dulu
vicky yasa,1,tidak ada fitur cicilan
Gana Kang,5,sangat baik
Nurul fadillah,5,bagus
Agung Barokah,5,mantap
endang wijaya,5,"untuk sampe saat ini menurut saya bagus,, dana cicil sudah muncul tapi belum bisa ajukan dana cicil nya"
Tini Rizki,4,sangat membantu
Rudi Yanto,5,sangat membantu sekali
Netty Sihombing,5,bagus
A. Nurhayati,1,dana hanya main potong saldo tanpa alasan jelas
Ulmin Ulmin,5,Sangat membantu
Dudun Koboy,5,dana cicil tidak bisa di gunakan padah saldo nya ada
Sahidin Ahmad,5,APK DANA sangat membantu bisnis saya
Boy Marley,5,mantap
RINDI KUS NADI,4,lumayan
Anggi Eka Aldina,1,Lagi dan lagi uang ku hilang 50.000 padahal saya tidak mempunyai tagihan apps
David Aku,5,sangat baik
Nono Romansah,5,sangatt bagusss sekali 🥰
M Rizki,3,blm dapat fitur pinjaman udah lama pake dana padahal
Radit Saputra,5,good happy
Fatian Kotopanjang,5,ok
Tadeus Tana,5,mantap 1 detik uang langsung masuk
M Sofii,5,mantap
Daffa Randydexa,1,"harus premium dulu dan uang aku 60,000,00 tidak bisa di pakai apa-apa 🙃☹️"
Celsa Ajahh,5,mudah trima&kirim uang
abdul basid,5,bagus
JR.shatosih1,5,sangat puas no ribet
Aldiya Rohman,5,tolomg aktifkan kembali dana cicil saya ..karan sudah ada tapi tidak bisa di pakai
IkBa DieNie 100,5,mudah dan cepat juga aman
Toko Inaya,5,sangat mudah
Muh Faturrahman,5,metode yang cepat
Ulan Dari,5,sangat bgus dgn memakai aplikasi dana ini kita g repot2 LG untuk mentransfer duit kita 👍👍👍
Indra Setiawan,1,masa dana cicil saya ga bisa di pakai padahal udah sering transaksi pake dana aneh banget
Moh Dahlan,5,sangat membantu
